,states,actions,cnn_likelihood
131,"{'time_stamp': 0.1, 'cart_position': -0.002726584136379259, 'cart_velocity': -0.17164889422685273, 'pole_angle': 0.00407796530209118, 'pole_angular_velocity': 0.12152843277315423}",{'action': 'left'},1.0
132,"{'time_stamp': 0.12, 'cart_position': -0.006159562020916313, 'cart_velocity': -0.35954066276511787, 'pole_angle': 0.006508533957554265, 'pole_angular_velocity': 0.25514965621972574}",{'action': 'right'},1.0
133,"{'time_stamp': 0.14, 'cart_position': -0.01335037527621867, 'cart_velocity': -0.17171761674499653, 'pole_angle': 0.011611527081948781, 'pole_angular_velocity': 0.12304832004037089}",{'action': 'right'},1.0
134,"{'time_stamp': 0.16, 'cart_position': -0.0167847276111186, 'cart_velocity': 0.016071336967120542, 'pole_angle': 0.014072493482756198, 'pole_angular_velocity': -0.008314001059543025}",{'action': 'right'},1.0
135,"{'time_stamp': 0.18, 'cart_position': -0.01646330087177619, 'cart_velocity': 0.20384367954295057, 'pole_angle': 0.013906213461565337, 'pole_angular_velocity': -0.13931848980155975}",{'action': 'right'},1.0
136,"{'time_stamp': 0.2, 'cart_position': -0.012386427280917177, 'cart_velocity': 0.3916173884034574, 'pole_angle': 0.011119843665534142, 'pole_angular_velocity': -0.2703473557728543}",{'action': 'left'},1.0
137,"{'time_stamp': 0.22, 'cart_position': -0.004554079512848029, 'cart_velocity': 0.2036811225513429, 'pole_angle': 0.005712896550077056, 'pole_angular_velocity': -0.13572492987910678}",{'action': 'left'},1.0
138,"{'time_stamp': 0.24, 'cart_position': -0.0004804570618211707, 'cart_velocity': 0.015778842877933325, 'pole_angle': 0.0029983979524949205, 'pole_angular_velocity': -0.001870487990596803}",{'action': 'left'},1.0
139,"{'time_stamp': 0.26, 'cart_position': -0.00016488020426250416, 'cart_velocity': -0.1721059944633827, 'pole_angle': 0.0029609881926829845, 'pole_angular_velocity': 0.1315965336880249}",{'action': 'left'},1.0
140,"{'time_stamp': 0.28, 'cart_position': -0.0036070000935301584, 'cart_velocity': -0.35999054123154156, 'pole_angle': 0.005592918866443483, 'pole_angular_velocity': 0.26505817319179675}",{'action': 'right'},1.0
141,"{'time_stamp': 0.3, 'cart_position': -0.01080681091816099, 'cart_velocity': -0.17216148394839043, 'pole_angle': 0.010894082330279418, 'pole_angular_velocity': 0.13282470345012304}",{'action': 'right'},1.0
142,"{'time_stamp': 0.32, 'cart_position': -0.014250040597128798, 'cart_velocity': 0.01563226553067007, 'pole_angle': 0.013550576399281878, 'pole_angular_velocity': 0.0013582575808864794}",{'action': 'right'},1.0
143,"{'time_stamp': 0.34, 'cart_position': -0.013937395286515396, 'cart_velocity': 0.20340810161975098, 'pole_angle': 0.013577741550899608, 'pole_angular_velocity': -0.12972217006568298}",{'action': 'right'},1.0
144,"{'time_stamp': 0.36, 'cart_position': -0.009869233254120376, 'cart_velocity': 0.39118397050364573, 'pole_angle': 0.010983298149585949, 'pole_angular_velocity': -0.2607987981047068}",{'action': 'left'},1.0
145,"{'time_stamp': 0.38, 'cart_position': -0.0020455538440474607, 'cart_velocity': 0.20324851324885151, 'pole_angle': 0.005767322187491812, 'pole_angular_velocity': -0.1261956793000954}",{'action': 'left'},1.0
146,"{'time_stamp': 0.4, 'cart_position': 0.0020194164209295694, 'cart_velocity': 0.015345870284226154, 'pole_angle': 0.003243408601489904, 'pole_angular_velocity': 0.007666529100473107}",{'action': 'left'},1.0
147,"{'time_stamp': 0.42, 'cart_position': 0.0023263338266140926, 'cart_velocity': -0.172540554115675, 'pole_angle': 0.003396739183499366, 'pole_angular_velocity': 0.14116857191102414}",{'action': 'left'},1.0
148,"{'time_stamp': 0.44, 'cart_position': -0.0011244772556994079, 'cart_velocity': -0.3604279080166083, 'pole_angle': 0.006220110621719848, 'pole_angular_velocity': 0.2746924818595717}",{'action': 'right'},1.0
149,"{'time_stamp': 0.46, 'cart_position': -0.008333035416031575, 'cart_velocity': -0.17260291529217855, 'pole_angle': 0.011713960258911282, 'pole_angular_velocity': 0.1425494724664178}",{'action': 'right'},1.0
150,"{'time_stamp': 0.48, 'cart_position': -0.011785093721875146, 'cart_velocity': 0.01518541381728461, 'pole_angle': 0.014564949708239638, 'pole_angular_velocity': 0.011201981142849204}",{'action': 'right'},1.0
151,"{'time_stamp': 0.5, 'cart_position': -0.011481385445529454, 'cart_velocity': 0.20295445690405234, 'pole_angle': 0.014788989331096621, 'pole_angular_velocity': -0.11973081786369458}",{'action': 'right'},1.0
152,"{'time_stamp': 0.52, 'cart_position': -0.007422296307448407, 'cart_velocity': 0.3907221949561598, 'pole_angle': 0.01239437297382273, 'pole_angular_velocity': -0.25063112964067147}",{'action': 'right'},0.0
153,"{'time_stamp': 0.54, 'cart_position': 0.00039214759167478797, 'cart_velocity': 0.5785064912693039, 'pole_angle': 0.0073817503810093, 'pole_angular_velocity': -0.38188015877946146}",{'action': 'left'},1.0
154,"{'time_stamp': 0.56, 'cart_position': 0.011962277417060865, 'cart_velocity': 0.3905943877673608, 'pole_angle': -0.0002558527945799296, 'pole_angular_velocity': -0.24778869863529096}",{'action': 'left'},1.0
155,"{'time_stamp': 0.58, 'cart_position': 0.01977416517240808, 'cart_velocity': 0.20273069157340243, 'pole_angle': -0.005211626767285749, 'pole_angular_velocity': -0.11478769219837642}",{'action': 'left'},1.0
156,"{'time_stamp': 0.6, 'cart_position': 0.02382877900387613, 'cart_velocity': 0.014899426721242143, 'pole_angle': -0.007507380611253278, 'pole_angular_velocity': 0.017500557705201092}",{'action': 'left'},1.0
157,"{'time_stamp': 0.62, 'cart_position': 0.024126767538300974, 'cart_velocity': -0.1729166219885076, 'pole_angle': -0.007157369457149256, 'pole_angular_velocity': 0.1494573019084605}",{'action': 'left'},1.0
158,"{'time_stamp': 0.64, 'cart_position': 0.02066843509853082, 'cart_velocity': -0.3607351334198996, 'pole_angle': -0.004168223418980046, 'pole_angular_velocity': 0.28146473709360165}",{'action': 'right'},1.0
159,"{'time_stamp': 0.66, 'cart_position': 0.013453732430132828, 'cart_velocity': -0.1728430349616176, 'pole_angle': 0.001461071322891987, 'pole_angular_velocity': 0.14783080581535119}",{'action': 'right'},1.0
160,"{'time_stamp': 0.68, 'cart_position': 0.009996871730900476, 'cart_velocity': 0.015012806420116598, 'pole_angle': 0.0044176874391990105, 'pole_angular_velocity': 0.01500279224457246}",{'action': 'right'},1.0
161,"{'time_stamp': 0.7000000000000001, 'cart_position': 0.01029712785930281, 'cart_velocity': 0.2028492326186399, 'pole_angle': 0.004717743284090459, 'pole_angular_velocity': -0.11739985621645715}",{'action': 'right'},1.0
162,"{'time_stamp': 0.72, 'cart_position': 0.014354112511675607, 'cart_velocity': 0.3906837452448082, 'pole_angle': 0.0023697461597613164, 'pole_angular_velocity': -0.24975930649584147}",{'action': 'right'},1.0
163,"{'time_stamp': 0.74, 'cart_position': 0.02216778741657177, 'cart_velocity': 0.5785337494353757, 'pole_angle': -0.002625439970155513, 'pole_angular_velocity': -0.38245681480379123}",{'action': 'left'},1.0
164,"{'time_stamp': 0.76, 'cart_position': 0.033738462405279286, 'cart_velocity': 0.3906851984636729, 'pole_angle': -0.010274576266231338, 'pole_angular_velocity': -0.24979591683720656}",{'action': 'left'},1.0
165,"{'time_stamp': 0.78, 'cart_position': 0.041552166374552744, 'cart_velocity': 0.2028869047559857, 'pole_angle': -0.015270494602975469, 'pole_angular_velocity': -0.11823933335229267}",{'action': 'left'},1.0
166,"{'time_stamp': 0.8, 'cart_position': 0.04560990446967246, 'cart_velocity': 0.015122396509863634, 'pole_angle': -0.01763528127002132, 'pole_angular_velocity': 0.012590832149390191}",{'action': 'left'},1.0
167,"{'time_stamp': 0.8200000000000001, 'cart_position': 0.04591235239986973, 'cart_velocity': -0.17262600254836166, 'pole_angle': -0.017383464627033517, 'pole_angular_velocity': 0.14307584561810302}",{'action': 'left'},1.0
168,"{'time_stamp': 0.84, 'cart_position': 0.0424598323489025, 'cart_velocity': -0.36037643087201165, 'pole_angle': -0.014521947714671456, 'pole_angular_velocity': 0.2735978724563374}",{'action': 'right'},1.0
169,"{'time_stamp': 0.86, 'cart_position': 0.035252303731462264, 'cart_velocity': -0.172418819075472, 'pole_angle': -0.009049990265544709, 'pole_angular_velocity': 0.138494427130098}",{'action': 'right'},1.0
170,"{'time_stamp': 0.88, 'cart_position': 0.031803927349952826, 'cart_velocity': 0.015504828029908435, 'pole_angle': -0.006280101722942749, 'pole_angular_velocity': 0.004165218255368169}",{'action': 'right'},1.0
171,"{'time_stamp': 0.9, 'cart_position': 0.032114023910550994, 'cart_velocity': 0.20341085953786886, 'pole_angle': -0.006196797357835385, 'pole_angular_velocity': -0.1297701182733902}",{'action': 'right'},1.0
172,"{'time_stamp': 0.92, 'cart_position': 0.03618224110130837, 'cart_velocity': 0.39131625686820165, 'pole_angle': -0.008792199723303189, 'pole_angular_velocity': -0.26369351798481855}",{'action': 'right'},1.0
173,"{'time_stamp': 0.9400000000000001, 'cart_position': 0.0440085662386724, 'cart_velocity': 0.5792378424142481, 'pole_angle': -0.014066070082999559, 'pole_angular_velocity': -0.39798581757468676}",{'action': 'right'},1.0
174,"{'time_stamp': 0.96, 'cart_position': 0.055593323086957365, 'cart_velocity': 0.7671914966767789, 'pole_angle': -0.022025786434493294, 'pole_angular_velocity': -0.5330241278772554}",{'action': 'left'},1.0
175,"{'time_stamp': 0.98, 'cart_position': 0.07093715302049294, 'cart_velocity': 0.579466948295025, 'pole_angle': -0.0326862689920384, 'pole_angular_velocity': -0.40317771509872746}",{'action': 'left'},1.0
176,"{'time_stamp': 1.0, 'cart_position': 0.08252649198639345, 'cart_velocity': 0.39181644767207247, 'pole_angle': -0.04074982329401295, 'pole_angular_velocity': -0.2749044300303676}",{'action': 'right'},1.0
177,"{'time_stamp': 1.02, 'cart_position': 0.0903628209398349, 'cart_velocity': 0.5799334522237978, 'pole_angle': -0.046247911894620304, 'pole_angular_velocity': -0.41365528969752485}",{'action': 'left'},0.0
178,"{'time_stamp': 1.04, 'cart_position': 0.10196148998431086, 'cart_velocity': 0.3923755470401924, 'pole_angle': -0.0545210176885708, 'pole_angular_velocity': -0.28740459668912427}",{'action': 'left'},1.0
179,"{'time_stamp': 1.06, 'cart_position': 0.10980900092511471, 'cart_velocity': 0.20487987022453713, 'pole_angle': -0.06026910962235329, 'pole_angular_velocity': -0.16240399366325728}",{'action': 'left'},1.0
180,"{'time_stamp': 1.08, 'cart_position': 0.11390659832960545, 'cart_velocity': 0.017428396792758455, 'pole_angle': -0.06351718949561844, 'pole_angular_velocity': -0.038277983652717965}",{'action': 'left'},1.0
181,"{'time_stamp': 1.1, 'cart_position': 0.11425516626546062, 'cart_velocity': -0.16999807677144058, 'pole_angle': -0.0642827491686728, 'pole_angular_velocity': 0.08535187908573277}",{'action': 'left'},1.0
182,"{'time_stamp': 1.12, 'cart_position': 0.11085520473003181, 'cart_velocity': -0.35741932424725076, 'pole_angle': -0.06257571158695814, 'pole_angular_velocity': 0.20886507125617942}",{'action': 'left'},1.0
183,"{'time_stamp': 1.1400000000000001, 'cart_position': 0.10370681824508679, 'cart_velocity': -0.5448551238874324, 'pole_angle': -0.05839841016183455, 'pole_angular_velocity': 0.332640357730626}",{'action': 'left'},1.0
184,"{'time_stamp': 1.16, 'cart_position': 0.09280971576733814, 'cart_velocity': -0.732324706990261, 'pole_angle': -0.05174560300722203, 'pole_angular_velocity': 0.45705411266513246}",{'action': 'right'},1.0
185,"{'time_stamp': 1.18, 'cart_position': 0.07816322162753292, 'cart_velocity': -0.544150209385993, 'pole_angle': -0.04260452075391938, 'pole_angular_velocity': 0.3168113546659834}",{'action': 'right'},1.0
186,"{'time_stamp': 1.2, 'cart_position': 0.06728021743981306, 'cart_velocity': -0.35602328631391666, 'pole_angle': -0.03626829366059971, 'pole_angular_velocity': 0.17780741203057948}",{'action': 'right'},1.0
187,"{'time_stamp': 1.22, 'cart_position': 0.06015975171353473, 'cart_velocity': -0.16793134775448515, 'pole_angle': -0.03271214541998812, 'pole_angular_velocity': 0.03967099435068708}",{'action': 'right'},1.0
188,"{'time_stamp': 1.24, 'cart_position': 0.056801124758445024, 'cart_velocity': 0.020140088877640683, 'pole_angle': -0.031918725532974375, 'pole_angular_velocity': -0.09797528101484063}",{'action': 'right'},1.0
189,"{'time_stamp': 1.26, 'cart_position': 0.05720392653599784, 'cart_velocity': 0.2082064584163511, 'pole_angle': -0.03387823115327119, 'pole_angular_velocity': -0.23551159307822142}",{'action': 'right'},1.0
190,"{'time_stamp': 1.28, 'cart_position': 0.06136805570432486, 'cart_velocity': 0.3962832581055159, 'pole_angle': -0.038588463014835615, 'pole_angular_velocity': -0.37331783558359377}",{'action': 'right'},1.0
191,"{'time_stamp': 1.3, 'cart_position': 0.06929372086643518, 'cart_velocity': 0.5843851753097309, 'pole_angle': -0.04605481972650749, 'pole_angular_velocity': -0.5117706160525398}",{'action': 'right'},1.0
192,"{'time_stamp': 1.32, 'cart_position': 0.0809814243726298, 'cart_velocity': 0.7725252000596851, 'pole_angle': -0.056290232047558286, 'pole_angular_velocity': -0.6512402034578433}",{'action': 'right'},1.0
193,"{'time_stamp': 1.34, 'cart_position': 0.0964319283738235, 'cart_velocity': 0.9607136905164376, 'pole_angle': -0.06931503611671515, 'pole_angular_velocity': -0.7920872951271202}",{'action': 'right'},1.0
194,"{'time_stamp': 1.36, 'cart_position': 0.11564620218415225, 'cart_velocity': 1.1489573608924246, 'pole_angle': -0.08515678201925755, 'pole_angular_velocity': -0.9346594775352773}",{'action': 'left'},1.0
195,"{'time_stamp': 1.3800000000000001, 'cart_position': 0.13862534940200075, 'cart_velocity': 0.9616213089044288, 'pole_angle': -0.1038499715699631, 'pole_angular_velocity': -0.8143162943082624}",{'action': 'left'},1.0
196,"{'time_stamp': 1.4000000000000001, 'cart_position': 0.15785777558008932, 'cart_velocity': 0.7744326941264728, 'pole_angle': -0.12013629745612835, 'pole_angular_velocity': -0.6969090370566511}",{'action': 'left'},1.0
197,"{'time_stamp': 1.42, 'cart_position': 0.17334642946261877, 'cart_velocity': 0.5873806332278033, 'pole_angle': -0.13407447819726137, 'pole_angular_velocity': -0.5821003480564728}",{'action': 'left'},1.0
198,"{'time_stamp': 1.44, 'cart_position': 0.18509404212717484, 'cart_velocity': 0.4004510196621297, 'pole_angle': -0.14571648515839083, 'pole_angular_velocity': -0.4695445933590778}",{'action': 'left'},1.0
199,"{'time_stamp': 1.46, 'cart_position': 0.19310306252041742, 'cart_velocity': 0.2136273060452629, 'pole_angle': -0.1551073770255724, 'pole_angular_velocity': -0.3588904520980588}",{'action': 'left'},1.0
200,"{'time_stamp': 1.48, 'cart_position': 0.19737560864132267, 'cart_velocity': 0.026891139901290245, 'pole_angle': -0.16228518606753356, 'pole_angular_velocity': -0.2497829190468086}",{'action': 'left'},1.0
201,"{'time_stamp': 1.5, 'cart_position': 0.19791343143934848, 'cart_velocity': -0.15977712060835536, 'pole_angle': -0.16728084444846975, 'pole_angular_velocity': -0.14186482922216587}",{'action': 'right'},1.0
202,"{'time_stamp': 1.52, 'cart_position': 0.19471788902718137, 'cart_velocity': 0.02897361938274709, 'pole_angle': -0.17011814103291306, 'pole_angular_velocity': -0.29660816620863406}",{'action': 'left'},0.0
203,"{'time_stamp': 1.54, 'cart_position': 0.1952973614148363, 'cart_velocity': -0.15763466442849172, 'pole_angle': -0.17605030435708574, 'pole_angular_velocity': -0.18998467397919896}",{'action': 'left'},1.0
204,"{'time_stamp': 1.56, 'cart_position': 0.19214466812626646, 'cart_velocity': -0.3441857620275158, 'pole_angle': -0.17984999783666972, 'pole_angular_velocity': -0.08435424323023213}",{'action': 'left'},1.0
205,"{'time_stamp': 1.58, 'cart_position': 0.18526095288571615, 'cart_velocity': -0.5307005148143792, 'pole_angle': -0.18153708270127436, 'pole_angular_velocity': 0.020638334840682643}",{'action': 'left'},1.0
206,"{'time_stamp': 1.6, 'cart_position': 0.17464694258942856, 'cart_velocity': -0.7172000794185347, 'pole_angle': -0.18112431600446072, 'pole_angular_velocity': 0.12534787360443028}",{'action': 'left'},1.0
207,"{'time_stamp': 1.62, 'cart_position': 0.16030294100105785, 'cart_velocity': -0.9037056707229871, 'pole_angle': -0.17861735853237212, 'pole_angular_velocity': 0.2301282968375032}",{'action': 'left'},1.0
208,"{'time_stamp': 1.6400000000000001, 'cart_position': 0.1422288275865981, 'cart_velocity': -1.0902383225177241, 'pole_angle': -0.17401479259562205, 'pole_angular_velocity': 0.33533221692609744}",{'action': 'left'},1.0
209,"{'time_stamp': 1.6600000000000001, 'cart_position': 0.12042406113624363, 'cart_velocity': -1.276818647471714, 'pole_angle': -0.1673081482571001, 'pole_angular_velocity': 0.44131051408422606}",{'action': 'left'},1.0
210,"{'time_stamp': 1.68, 'cart_position': 0.09488768818680934, 'cart_velocity': -1.463466578400731, 'pole_angle': -0.1584819379754156, 'pole_angular_velocity': 0.5484118464601382}",{'action': 'left'},1.0
211,"{'time_stamp': 1.7, 'cart_position': 0.06561835661879473, 'cart_velocity': -1.6502010726522693, 'pole_angle': -0.14751370104621284, 'pole_angular_velocity': 0.6569820204149951}",{'action': 'left'},1.0
212,"{'time_stamp': 1.72, 'cart_position': 0.03261433516574934, 'cart_velocity': -1.8370397608719888, 'pole_angle': -0.13437406063791293, 'pole_angular_velocity': 0.7673631479899047}",{'action': 'left'},1.0
213,"{'time_stamp': 1.74, 'cart_position': -0.004126460051690435, 'cart_velocity': -2.0239985205390814, 'pole_angle': -0.11902679767811485, 'pole_angular_velocity': 0.8798925148830327}",{'action': 'right'},1.0
214,"{'time_stamp': 1.76, 'cart_position': -0.04460643046247206, 'cart_velocity': -1.8355430812372073, 'pole_angle': -0.10142894738045419, 'pole_angular_velocity': 0.7309805610257477}",{'action': 'right'},1.0
215,"{'time_stamp': 1.78, 'cart_position': -0.08131729208721622, 'cart_velocity': -1.6471388386411483, 'pole_angle': -0.08680933615993923, 'pole_angular_velocity': 0.5842510281978393}",{'action': 'right'},1.0
216,"{'time_stamp': 1.8, 'cart_position': -0.11426006886003919, 'cart_velocity': -1.4587872881513388, 'pole_angle': -0.07512431559598244, 'pole_angular_velocity': 0.4393794922750912}",{'action': 'right'},1.0
217,"{'time_stamp': 1.82, 'cart_position': -0.14343581462306595, 'cart_velocity': -1.2704844051118065, 'pole_angle': -0.06633672575048062, 'pole_angular_velocity': 0.29602193602662014}",{'action': 'right'},1.0
218,"{'time_stamp': 1.84, 'cart_position': -0.16884550272530208, 'cart_velocity': -1.0822219850725916, 'pole_angle': -0.06041628702994822, 'pole_angular_velocity': 0.15381975002483012}",{'action': 'right'},1.0
219,"{'time_stamp': 1.86, 'cart_position': -0.1904899424267539, 'cart_velocity': -0.8939888479543963, 'pole_angle': -0.05733989202945161, 'pole_angular_velocity': 0.012404147193124937}",{'action': 'right'},1.0
220,"{'time_stamp': 1.8800000000000001, 'cart_position': -0.20836971938584184, 'cart_velocity': -0.7057719334731631, 'pole_angle': -0.05709180908558911, 'pole_angular_velocity': -0.12859988522895885}",{'action': 'right'},1.0
221,"{'time_stamp': 1.9000000000000001, 'cart_position': -0.2224851580553051, 'cart_velocity': -0.5175573187633911, 'pole_angle': -0.05966380679016829, 'pole_angular_velocity': -0.26956996399767674}",{'action': 'right'},1.0
222,"{'time_stamp': 1.92, 'cart_position': -0.23283630443057293, 'cart_velocity': -0.32933119100502994, 'pole_angle': -0.06505520607012183, 'pole_angular_velocity': -0.41088288232171166}",{'action': 'right'},1.0
223,"{'time_stamp': 1.94, 'cart_position': -0.23942292825067354, 'cart_velocity': -0.1410808085114836, 'pole_angle': -0.07327286371655606, 'pole_angular_velocity': -0.5529112396356777}",{'action': 'right'},1.0
224,"{'time_stamp': 1.96, 'cart_position': -0.2422445444209032, 'cart_velocity': 0.04720451653481478, 'pole_angle': -0.08433108850926961, 'pole_angular_velocity': -0.6960199933926514}",{'action': 'right'},1.0
225,"{'time_stamp': 1.98, 'cart_position': -0.24130045409020692, 'cart_velocity': 0.23553238162242365, 'pole_angle': -0.09825148837712264, 'pole_angular_velocity': -0.8405628010670391}",{'action': 'right'},1.0
226,"{'time_stamp': 2.0, 'cart_position': -0.23658980645775846, 'cart_velocity': 0.4239061737098665, 'pole_angle': -0.11506274439846342, 'pole_angular_velocity': -0.9868780263553341}",{'action': 'left'},1.0
227,"{'time_stamp': 2.02, 'cart_position': -0.22811168298356113, 'cart_velocity': 0.23676405570282474, 'pole_angle': -0.1348003049255701, 'pole_angular_velocity': -0.8712229856992735}",{'action': 'left'},0.0
228,"{'time_stamp': 2.04, 'cart_position': -0.22337640186950464, 'cart_velocity': 0.04978699411851681, 'pole_angle': -0.1522247646395556, 'pole_angular_velocity': -0.7587474301602137}",{'action': 'left'},1.0
229,"{'time_stamp': 2.06, 'cart_position': -0.2223806619871343, 'cart_velocity': -0.1370358895540287, 'pole_angle': -0.16739971324275987, 'pole_angular_velocity': -0.6491222496239857}",{'action': 'left'},1.0
230,"{'time_stamp': 2.08, 'cart_position': -0.22512137977821486, 'cart_velocity': -0.3237185141449732, 'pole_angle': -0.1803821582352396, 'pole_angular_velocity': -0.5420113743656001}",{'action': 'left'},1.0
231,"{'time_stamp': 2.1, 'cart_position': -0.23159575006111432, 'cart_velocity': -0.5102770902646544, 'pole_angle': -0.1912223857225516, 'pole_angular_velocity': -0.4370742177500709}",{'action': 'left'},1.0
232,"{'time_stamp': 2.12, 'cart_position': -0.24180129186640742, 'cart_velocity': -0.6967295215145213, 'pole_angle': -0.199963870077553, 'pole_angular_velocity': -0.33396752239046895}",{'action': 'left'},1.0
233,"{'time_stamp': 2.14, 'cart_position': -0.25573588229669786, 'cart_velocity': -0.8830949295057936, 'pole_angle': -0.20664322052536238, 'pole_angular_velocity': -0.23234671542735688}",{'action': 'left'},1.0
